"familr" "sexer" "RELAT" "AGER" "OPGNBL" "MOYRVL" "TAVEPL" "ENDETL" "GAGETL" "GAGECL" "GAGEML" "KVUNB" "QSMOY" "QCREDL" "DMVTPL" "BOPPNL" "FACANL" "LGAGTL" "VIENB" "VIEMTL" "UEMNB" "XLGNB" "XLGMTL" "YLVNB" "YLVMTL" "ROCNB" "NPTAG" "ITAVCL" "HAVEFL" "JNBJDL" "SEXEQ" "FAMIQ" "PCSPQ" "kvunbq" "vienbq" "uemnbq" "xlgnbq" "ylvnbq" "rocnbq" "nptagq" "endetq" "gagetq" "facanq" "lgagtq" "havefq" "ageq" "relatq" "qsmoyq" "opgnbq" "moyrvq" "tavepq" "dmvtpq" "boppnq" "jnbjdq" "itavcq" "CARVP"
"1245931" 1 0 148 62 0.693147180559945 4.65396035015752 0 2.39789527279837 11.9228141081382 10.8457383860798 11.5064143133546 1 343 0 3.71357206670431 1.09861228866811 0 0 0 0 0 0 0 0 0 15 0 6.0330862217988 0 1.6094379124341 "Shom" "Fcou" "Pint" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A2" "R1" "Q0" "O1" "M2" "T0" "D2" "B0" "J1" "I0" "Coui"
"1442268" 1 0 246 62 1.79175946922805 3.97029191355212 11.3089838703897 1.09861228866811 7.85010354517558 7.85010354517558 0 1 21417 3.97029191355212 2.70805020110221 4.23410650459726 11.6680899164716 0 2 11.8690952813535 3 1 11.1366744395005 2 9.46568002150671 19 0 12.7417645253462 12.3823970888668 1.38629436111989 "Shom" "Fcou" "Pint" "K0" "V1" "U2" "X1" "Y2" "R1" "N0" "E1" "G1" "F1" "L0" "H1" "A2" "R2" "Q2" "O2" "M2" "T2" "D1" "B2" "J1" "I2" "Coui"
"1451001" 0 0 203 47 1.09861228866811 3.71357206670431 9.59471802775386 2.89037175789616 12.5237952003135 9.4354020824463 0 1 -6456 3.71357206670431 2.77258872223978 3.68887945411394 0 12.4771526633843 0 0 2 2 9.59471802775386 0 0 23 0 9.63475807300103 6.39859493453521 3.98898404656427 "Shom" "Fseu" "Pcad" "K0" "V0" "U2" "X2" "Y0" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R2" "Q0" "O2" "M2" "T1" "D2" "B2" "J2" "I1" "Coui"
"1644080" 1 0 228 56 0.693147180559945 3.97029191355212 12.8310293112004 0 0 0 0 1 18937 3.85014760171006 2.70805020110221 2.56494935746154 0 0 1 8.8879288190033 3 1 11.8370141986889 2 12.368858789323 2 0 12.9323329837315 10.3269890231304 0 "Shom" "Fcou" "Pint" "K0" "V1" "U2" "X1" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R2" "Q2" "O1" "M2" "T2" "D1" "B0" "J0" "I2" "Coui"
"1949374" 0 0 103 39 3.17805383034795 4.11087386417331 10.4186736555791 0 9.17792048072007 9.17792048072007 0 2 9197 4.11087386417331 2.70805020110221 4.33073334028633 0 0 2 10.7065647924683 2 1 8.22523532410167 1 10.3004499481525 4 0 11.4332760132947 10.7065647924683 1.94591014905531 "Shom" "Fseu" "Pcad" "K1" "V1" "U2" "X1" "Y1" "R1" "N0" "E0" "G1" "F0" "L0" "H1" "A1" "R1" "Q2" "O2" "M2" "T2" "D1" "B2" "J1" "I2" "Coui"
"2231081" 0 1 124 64 0.693147180559945 3.73766961828337 11.5704393711708 1.94591014905531 10.4767244364235 0 10.4767244364235 1 7595 3.73766961828337 2.70805020110221 3.46573590279973 0 0 1 9.85749596868514 3 1 10.2969475535169 2 11.2421529500322 11 0 11.7859024455873 9.9085248440534 3.46573590279973 "Sfem" "Fseu" "Psan" "K0" "V1" "U2" "X1" "Y2" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A2" "R1" "Q1" "O1" "M2" "T2" "D1" "B1" "J2" "I2" "Coui"
"2241449" 1 0 150 51 0.693147180559945 3.13549421592915 11.6690313749458 4.02535169073515 12.6855654844776 10.3098189519723 11.5729663870554 2 -7356 3.13549421592915 2.70805020110221 3.8286413964891 0 12.1380025624287 1 10.8185375149741 4 2 9.53445080104152 1 4.69134788222914 16 0 12.0314335032756 10.8185375149741 4.45434729625351 "Shom" "Fcou" "Pemp" "K1" "V1" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A2" "R1" "Q0" "O1" "M2" "T2" "D1" "B2" "J2" "I2" "Coui"
"2244573" 1 1 83 46 3.29583686600433 4.34380542185368 12.4652780799894 2.19722457733622 11.4680013181162 0 11.4680013181162 2 56651 4.34380542185368 2.70805020110221 4.38202663467388 0 0 4 11.7635596619463 4 2 11.8873332486131 1 10.3236770560427 14 0 13.906697704281 13.5544691181783 0 "Sfem" "Fcou" "Pcad" "K1" "V1" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R1" "Q2" "O2" "M2" "T2" "D1" "B2" "J0" "I2" "Coui"
"2646853" 1 0 150 33 0.693147180559945 3.29583686600433 6.36475075685191 0 9.168163293077 9.168163293077 0 2 9110 3.29583686600433 2.77258872223978 3.55534806148941 11.6526961029598 0 0 0 1 0 0 1 6.36475075685191 20 0 6.68586094706836 0 2.07944154167984 "Shom" "Fcou" "Pcad" "K1" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G1" "F1" "L0" "H0" "A0" "R1" "Q2" "O1" "M2" "T1" "D2" "B1" "J1" "I0" "Coui"
"3252819" 1 1 186 59 2.63905732961526 4.40671924726425 11.5189572372019 1.38629436111989 11.4897387179949 0 11.4897387179949 1 6044 1.09861228866811 2.83321334405622 1.09861228866811 11.509529705901 0 1 8.66888370465667 3 1 10.2201943040285 1 8.8538082749772 5 0 11.7499009130152 8.66888370465667 0 "Sfem" "Fcou" "Pint" "K0" "V1" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H1" "A2" "R2" "Q1" "O2" "M2" "T2" "D2" "B0" "J0" "I2" "Coui"
"5002794" 0 0 28 32 2.07944154167984 3.71357206670431 9.63665331259718 1.38629436111989 10.5988073712077 0 10.5988073712077 1 -11472 3.71357206670431 2.70805020110221 3.46573590279973 0 0 0 0 1 1 9.63665331259718 0 0 3 0 9.78672899192593 0 4.45434729625351 "Shom" "Fseu" "Pemp" "K0" "V0" "U1" "X1" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q0" "O2" "M2" "T1" "D1" "B1" "J2" "I1" "Coui"
"5006282" 0 0 27 30 1.09861228866811 4.54329478227 0 0 11.002116507732 0 11.002116507732 1 45665 3.49650756146648 2.77258872223978 3.43398720448515 0 0 0 0 0 0 0 0 0 19 0 12.4866696782587 0 3.29583686600433 "Shom" "Fseu" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G1" "F0" "L0" "H0" "A0" "R0" "Q2" "O2" "M2" "T0" "D2" "B1" "J2" "I2" "Coui"
"5028122" 1 0 18 42 2.63905732961526 4.8283137373023 0 1.79175946922805 13.4210343501202 10.6960048420416 11.772809733712 2 6178 4.8283137373023 2.70805020110221 4.18965474202643 0 13.1227193140514 1 8.96737669321267 0 0 0 0 0 0 0 9.06114406561406 8.96737669321267 3.95124371858143 "Shom" "Fcou" "Pcad" "K1" "V1" "U0" "X0" "Y0" "R0" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R0" "Q1" "O2" "M2" "T0" "D1" "B2" "J2" "I1" "Coui"
"5033438" 1 0 16 45 1.38629436111989 3.2188758248682 0 1.94591014905531 11.1680096817261 8.47699600166482 11.0978038828288 1 -359 3.2188758248682 2.70805020110221 3.13549421592915 11.6181949764873 0 0 0 0 0 0 0 0 5 0 0 0 3.97029191355212 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A1" "R0" "Q0" "O2" "M2" "T0" "D1" "B1" "J2" "I0" "Coui"
"5054835" 0 0 8 62 0 0 10.2946846888466 0 0 0 0 1 866 0 2.70805020110221 0 0 0 0 0 1 0 0 1 10.2946846888466 0 0 10.8285596154176 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T1" "D1" "B0" "J0" "I1" "Coui"
"7509027" 1 0 1 39 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Coui"
"7549621" 1 0 7 54 0.693147180559945 2.83321334405622 0 0 0 0 0 1 159222 2.83321334405622 2.70805020110221 3.66356164612965 11.465613707419 0 0 0 0 0 0 0 0 17 0 10.0671358440645 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A2" "R0" "Q2" "O1" "M1" "T0" "D1" "B2" "J0" "I1" "Coui"
"161022" 1 0 137 45 2.19722457733622 5.33271879326537 12.7296525860959 2.07944154167984 14.3123137250153 0 12.8319228372096 1 119749 2.89037175789616 2.39789527279837 3.04452243772342 0 14.0541281661298 1 11.9035949895906 5 2 9.42043920976958 3 12.6924262573717 2 0 13.4481573754547 11.9035949895906 0 "Shom" "Fcou" "Pint" "K0" "V1" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R1" "Q2" "O2" "M2" "T2" "D0" "B1" "J0" "I2" "Coui"
"562218" 1 0 222 41 0 3.91202300542815 10.0855590780749 2.63905732961526 11.2839650283345 10.0846417615781 10.9253087856197 1 -12177 3.91202300542815 2.70805020110221 4.90527477843843 12.8722673494294 0 0 0 2 1 10.0797491179502 1 4.9416424226093 69 0 10.0855590780749 0 4.20469261939097 "Shom" "Fcou" "Pouv" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A1" "R2" "Q0" "O0" "M2" "T1" "D1" "B2" "J2" "I1" "Coui"
"584918" 0 1 165 32 0 3.2188758248682 12.9047544815886 0 7.62168499872461 7.62168499872461 0 1 -7256 3.2188758248682 2.39789527279837 4.00733318523247 10.9369389041839 0 1 11.2153815910798 4 2 12.9038988623068 2 5.84354441703136 26 0 13.0741873246299 11.2153815910798 4.20469261939097 "Sfem" "Fseu" "Pemp" "K0" "V1" "U2" "X2" "Y2" "R1" "N0" "E0" "G1" "F1" "L0" "H1" "A0" "R1" "Q0" "O0" "M2" "T2" "D0" "B2" "J2" "I2" "Coui"
"941523" 1 0 257 44 0 3.89182029811063 0 0 0 0 0 2 10626 3.91202300542815 2.39789527279837 4.12713438504509 0 0 0 0 0 0 0 0 0 31 0 10.4372579207972 0 3.49650756146648 "Shom" "Fcou" "Pemp" "K1" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R2" "Q2" "O0" "M2" "T0" "D0" "B2" "J2" "I1" "Coui"
"1050432" 1 0 142 51 1.38629436111989 3.76120011569356 6.30809844150953 2.70805020110221 12.6500338453425 0 11.7921241550736 1 504 3.76120011569356 2.39789527279837 4.21950770517611 0 12.098309245256 0 0 1 0 0 0 0 19 0 10.5622244313394 3.93182563272433 3.97029191355212 "Shom" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y0" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A2" "R1" "Q0" "O2" "M2" "T1" "D0" "B2" "J2" "I1" "Coui"
"1340063" 1 0 303 52 1.09861228866811 3.46573590279973 0 1.09861228866811 8.62980733578537 8.62980733578537 0 1 3472 3.46573590279973 2.39789527279837 4.14313472639153 0 0 0 0 0 0 0 0 0 24 0 10.1738199866528 9.16461052027001 3.25809653802148 "Shom" "Fcou" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A2" "R2" "Q1" "O2" "M2" "T0" "D0" "B2" "J2" "I1" "Coui"
"1470028" 1 1 154 48 3.36729582998647 3.93182563272433 12.7433113522478 0 0 0 0 1 35423 3.93182563272433 2.39789527279837 3.8286413964891 0 0 3 12.3282017787632 5 2 11.5735406749777 1 10.3270544960083 0 0 13.4724158410477 12.7218141664498 0 "Sfem" "Fcou" "Pcad" "K0" "V1" "U2" "X2" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R1" "Q2" "O2" "M2" "T2" "D0" "B2" "J0" "I2" "Coui"
"2550721" 1 0 196 52 1.09861228866811 3.80666248977032 11.707406132588 0 8.01895468315572 8.01895468315572 0 1 22536 3.80666248977032 2.39789527279837 4.35670882668959 0 0 0 0 4 2 11.370601242758 2 10.455503103127 28 0 13.5114673694172 13.3315897322474 1.94591014905531 "Shom" "Fcou" "Pcad" "K0" "V0" "U2" "X2" "Y2" "R1" "N0" "E0" "G1" "F0" "L0" "H1" "A2" "R2" "Q2" "O2" "M2" "T2" "D0" "B2" "J1" "I2" "Coui"
"2643348" 1 0 177 46 0.693147180559945 3.52636052461616 9.84654676207332 0 6.80128303447162 6.80128303447162 0 1 7734 3.52636052461616 2.39789527279837 4.62497281328427 11.6472378025778 0 1 10.8560330650695 2 0 0 2 9.84654676207332 40 1 11.1667381898124 10.8560330650695 0 "Shom" "Fcou" "Pint" "K0" "V1" "U2" "X0" "Y2" "R1" "N1" "E0" "G1" "F1" "L0" "H1" "A1" "R2" "Q1" "O1" "M2" "T1" "D0" "B2" "J0" "I1" "Coui"
"2840169" 1 0 71 63 1.09861228866811 5.6970934865054 12.9410309312791 1.79175946922805 12.4024285912879 11.7429731279612 11.6744233734034 1 58283 5.00394630594546 2.39789527279837 4.4188406077966 11.9009120429749 0 0 0 4 2 11.4871357507839 2 12.674906841255 34 0 13.0566209318405 10.8416963197112 1.79175946922805 "Shom" "Fcou" "Pint" "K0" "V0" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F1" "L0" "H1" "A2" "R0" "Q2" "O2" "M2" "T2" "D0" "B2" "J1" "I2" "Coui"
"3745851" 1 1 197 35 2.19722457733622 4.81218435537242 10.8178764771207 2.484906649788 13.4967340247507 0 11.7116615630323 2 26798 4.69134788222914 2.39789527279837 4.87519732320115 0 13.3130713364818 0 0 3 2 9.07474971766984 1 10.6255622681693 29 0 11.558434060201 0 1.6094379124341 "Sfem" "Fcou" "Pcad" "K1" "V0" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A0" "R2" "Q2" "O2" "M2" "T2" "D0" "B2" "J1" "I2" "Coui"
"4300809" 1 1 70 44 0 0 8.07246736935477 0 0 0 0 0 0 0 0 0 9.92822894442457 0 2 13.6381741546188 3 3 8.07246736935477 0 0 0 0 13.6468386198271 13.6414226117774 0 "Sfem" "Fcou" "Pint" "K0" "V1" "U2" "X2" "Y0" "R0" "N0" "E0" "G0" "F1" "L0" "H1" "A1" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I2" "Coui"
"5031910" 1 0 18 39 0 7.00397413672268 13.7850523814069 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 13.7850523814069 0 0 13.7862454825808 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O0" "M2" "T2" "D0" "B0" "J0" "I2" "Coui"
"5047362" 0 1 12 64 0 2.63905732961526 11.4654773997829 0 0 0 0 1 8210 2.63905732961526 2.39789527279837 3.76120011569356 0 0 0 0 3 0 0 3 11.4654773997829 16 0 11.9791406772177 11.0477740446954 1.79175946922805 "Sfem" "Fseu" "Psan" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R0" "Q2" "O0" "M1" "T2" "D0" "B2" "J1" "I2" "Coui"
"5065847" 1 1 5 42 0 3.04452243772342 0 3.17805383034795 11.5869098580598 11.5869098580598 0 1 6906 3.04452243772342 2.39789527279837 2.30258509299405 0 0 0 0 0 0 0 0 0 0 0 0 0 2.484906649788 "Sfem" "Fcou" "Pint" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E1" "G1" "F0" "L0" "H0" "A1" "R0" "Q1" "O0" "M1" "T0" "D0" "B0" "J1" "I0" "Coui"
"5074054" 1 0 2 36 0 0.693147180559945 7.00397413672268 0 0 0 0 1 1202 0.693147180559945 3.89182029811063 0 0 0 0 0 1 0 0 1 7.00397413672268 0 0 7.97728198675515 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T1" "D2" "B0" "J0" "I0" "Coui"
"5075629" 1 0 1 52 1.6094379124341 5.80814248998044 0 0 0 0 0 2 82357 5.80814248998044 2.39789527279837 3.09104245335832 11.709881086264 0 0 0 0 0 0 0 0 6 0 12.7674297735953 0 3.36729582998647 "Shom" "Fcou" "Pcad" "K1" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A2" "R0" "Q2" "O2" "M2" "T0" "D0" "B1" "J2" "I2" "Coui"
"5076794" 0 0 1 33 0.693147180559945 0 4.61512051684126 0 0 0 0 1 461 0 3.04452243772342 1.09861228866811 0 0 0 0 1 0 0 1 4.61512051684126 0 0 6.90875477931522 0 0 "Shom" "Fseu" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T0" "D2" "B0" "J0" "I0" "Coui"
"7508550" 1 0 141 54 0.693147180559945 3.85014760171006 11.3819622004514 1.09861228866811 11.2948813892007 0 11.2948813892007 1 11797 3.8286413964891 2.39789527279837 4.44265125649032 10.9803142491323 0 0 0 4 2 8.54188580400661 2 11.3217770659733 26 0 11.6531134035526 0 0 "Shom" "Fcou" "Pemp" "K0" "V0" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A2" "R1" "Q2" "O1" "M2" "T2" "D0" "B2" "J0" "I2" "Coui"
"7551721" 1 1 5 58 0.693147180559945 1.38629436111989 10.2585011171482 0 0 0 0 1 526 1.38629436111989 2.39789527279837 2.19722457733622 11.7815088123285 0 0 0 2 0 0 2 10.2585011171482 0 0 10.5630262419222 0 0 "Sfem" "Fcou" "Psan" "K0" "V0" "U2" "X0" "Y2" "R0" "N0" "E0" "G0" "F1" "L0" "H0" "A2" "R0" "Q0" "O1" "M0" "T1" "D0" "B0" "J0" "I1" "Coui"
"7564870" 0 0 1 31 0.693147180559945 0.693147180559945 4.61512051684126 0 0 0 0 1 950 0.693147180559945 2.39789527279837 1.38629436111989 10.1064692120264 0 0 0 1 0 0 1 4.61512051684126 0 0 7.47079377419506 0 0 "Shom" "Fseu" "Pint" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T0" "D0" "B0" "J0" "I0" "Coui"
"152046" 1 0 212 49 3.2188758248682 3.97029191355212 9.11833472618016 1.6094379124341 12.0729754443452 11.2008687293768 11.5315803750674 1 -6704 2.83321334405622 2.484906649788 3.25809653802148 0 0 2 10.9421021061865 4 2 9.08364271893022 2 5.74300318780948 19 0 11.0917272378731 10.9421021061865 4.44265125649032 "Shom" "Fcou" "Pint" "K0" "V1" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R2" "Q0" "O2" "M2" "T1" "D0" "B1" "J2" "I1" "Coui"
"154656" 1 0 189 41 0.693147180559945 4.4188406077966 9.75202492332816 4.60517018598809 12.6931668945686 0 12.6931668945686 1 23836 4.4188406077966 2.484906649788 3.85014760171006 10.4514644419329 0 2 14.450194061434 1 1 9.75202492332816 0 0 0 1 14.4810141510874 14.450194061434 3.13549421592915 "Shom" "Fcou" "Pint" "K0" "V1" "U1" "X1" "Y0" "R0" "N1" "E1" "G1" "F1" "L0" "H1" "A1" "R2" "Q2" "O1" "M2" "T1" "D0" "B2" "J2" "I2" "Coui"
"161604" 1 0 134 52 0.693147180559945 3.25809653802148 0 2.07944154167984 11.5787319319247 10.2256797414505 11.2797315778025 2 -8571 3.25809653802148 2.484906649788 3.43398720448515 0 0 0 0 1 1 0 0 0 2 0 10.7689059540365 7.31388683163346 4.54329478227 "Shom" "Fcou" "Psan" "K1" "V0" "U1" "X1" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A2" "R1" "Q0" "O1" "M2" "T0" "D0" "B1" "J2" "I1" "Coui"
"241353" 0 1 275 36 0 2.70805020110221 7.86825426552061 3.2188758248682 10.8474323611921 9.45375702812995 10.5622244313394 1 7954 2.63905732961526 2.484906649788 3.73766961828337 0 0 0 0 2 1 7.69211333959547 1 6.04737217904628 17 0 9.25817770139034 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R2" "Q2" "O0" "M1" "T1" "D0" "B2" "J0" "I1" "Coui"
"245138" 1 1 217 59 2.83321334405622 4.33073334028633 0 1.38629436111989 10.8169342439585 0 10.8169342439585 1 21115 4.33073334028633 2.484906649788 3.46573590279973 11.8769433831642 0 0 0 0 0 0 0 0 0 0 10.3951303568853 6.21660610108486 2.19722457733622 "Sfem" "Fcou" "Pint" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E1" "G1" "F1" "L0" "H1" "A2" "R2" "Q2" "O2" "M2" "T0" "D0" "B1" "J1" "I1" "Coui"
"560170" 1 0 285 53 1.38629436111989 4.12713438504509 12.7527681824767 0 0 0 0 1 27376 4.12713438504509 2.484906649788 3.93182563272433 0 0 0 0 3 2 12.6629467080037 1 10.2982960804558 23 0 12.7801575350354 6.62140565176413 1.09861228866811 "Shom" "Fcou" "Pint" "K0" "V0" "U2" "X2" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R2" "Q2" "O2" "M2" "T2" "D0" "B2" "J1" "I2" "Coui"
"747448" 1 0 173 50 2.39789527279837 4.97673374242057 10.5794122743005 2.30258509299405 11.8019166801206 8.87877607170755 11.6750783274737 2 14668 4.95582705760126 2.484906649788 4.75359019110636 12.0696169813884 9.07429152751291 0 0 4 2 9.08952775175944 2 10.3240382980623 23 0 11.1841019025205 0 4.0943445622221 "Shom" "Fcou" "Pcad" "K1" "V0" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F1" "L1" "H0" "A2" "R1" "Q2" "O2" "M2" "T2" "D0" "B2" "J2" "I2" "Coui"
"855407" 0 0 119 26 1.09861228866811 4.07753744390572 10.7277507109536 0 0 0 0 1 45369 4.07753744390572 2.77258872223978 2.89037175789616 0 0 0 0 1 1 10.7277507109536 0 0 10 0 10.889005795034 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U1" "X1" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q2" "O2" "M2" "T2" "D2" "B1" "J0" "I1" "Coui"
"1167980" 1 0 65 61 1.38629436111989 2.77258872223978 12.0690781203213 3.49650756146648 11.4415476088099 9.58452119004458 11.2717961348905 1 1133 2.77258872223978 2.484906649788 3.29583686600433 0 0 1 9.1796749576653 3 2 12.0676665336014 1 5.50938833662798 0 0 12.1231909116328 9.1796749576653 3.89182029811063 "Shom" "Fcou" "Pemp" "K0" "V1" "U2" "X2" "Y1" "R0" "N0" "E1" "G1" "F0" "L0" "H1" "A2" "R0" "Q0" "O2" "M1" "T2" "D0" "B1" "J2" "I2" "Coui"
"1244152" 0 0 206 35 0 3.04452243772342 10.4974495551747 1.38629436111989 11.0316748245446 7.49609734517596 11.002116507732 1 -3364 3.04452243772342 2.484906649788 4.17438726989564 0 0 1 10.1232253107155 1 0 0 0 0 38 0 11.683275649983 10.1232253107155 4.48863636973214 "Shom" "Fseu" "Pouv" "K0" "V1" "U1" "X0" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A0" "R2" "Q0" "O0" "M1" "T2" "D0" "B2" "J2" "I2" "Coui"
"1246291" 1 0 153 32 0 3.80666248977032 0 1.09861228866811 8.97461803845511 8.97461803845511 0 1 -1593 3.61091791264422 2.484906649788 4.06044301054642 0 0 1 6.85751406254539 1 0 0 1 0 30 0 8.82937273546841 6.85751406254539 4.0943445622221 "Shom" "Fcou" "Pemp" "K0" "V1" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A0" "R1" "Q0" "O0" "M2" "T0" "D0" "B2" "J2" "I0" "Coui"
"1250991" 1 0 243 43 2.56494935746154 5.12396397940326 12.6681921515947 1.09861228866811 12.2078660364429 0 0 2 22063 5.09375020080676 2.484906649788 4.69134788222914 0 12.2078660364429 1 11.5864918619271 5 2 11.9578932977447 3 11.9919136122874 34 0 13.0510735842972 11.5864918619271 3.66356164612965 "Shom" "Fcou" "Pcad" "K1" "V1" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R2" "Q2" "O2" "M2" "T2" "D0" "B2" "J2" "I2" "Coui"
"1341730" 0 1 258 56 1.09861228866811 5.12396397940326 12.601645654423 1.09861228866811 13.1918334683373 12.5172307371641 10.1519089110346 1 100138 4.77068462446567 2.484906649788 3.40119738166216 12.2461583690695 12.377211070217 0 0 2 1 9.89298256789098 1 12.532700152865 0 1 12.6906785162201 0 0 "Sfem" "Fseu" "Pint" "K0" "V0" "U2" "X1" "Y1" "R0" "N1" "E1" "G1" "F1" "L1" "H0" "A2" "R2" "Q2" "O2" "M2" "T2" "D0" "B1" "J0" "I2" "Coui"
"1342024" 1 0 302 48 1.94591014905531 3.87120101090789 0 0 0 0 0 1 46628 3.87120101090789 2.484906649788 4.0943445622221 0 0 0 0 0 0 0 0 0 8 0 10.6250764067274 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R2" "Q2" "O2" "M2" "T0" "D0" "B2" "J0" "I1" "Coui"
"1482451" 0 1 57 50 0 3.91202300542815 0 0 0 0 0 1 13278 3.91202300542815 2.484906649788 2.70805020110221 0 0 0 0 0 0 0 0 0 3 0 10.1128566704285 0 3.58351893845611 "Sfem" "Fseu" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q2" "O0" "M2" "T0" "D0" "B1" "J2" "I1" "Coui"
"2453082" 1 1 188 65 1.09861228866811 2.89037175789616 11.972708289288 0 0 0 0 1 17650 2.63905732961526 2.484906649788 3.49650756146648 0 0 0 0 3 1 10.8080700092781 2 11.59869940999 2 0 12.4915823601203 11.4620426126556 0 "Sfem" "Fcou" "Pint" "K0" "V0" "U2" "X1" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R2" "Q2" "O2" "M1" "T2" "D0" "B1" "J0" "I2" "Coui"
"3252089" 0 0 200 40 0.693147180559945 3.52636052461616 12.5543675750233 0 0 0 0 1 4292 2.07944154167984 2.484906649788 3.09104245335832 11.6991311354855 0 0 0 2 2 12.5543675750233 0 0 13 0 12.6703411101143 9.23219970632908 2.39789527279837 "Shom" "Fseu" "Pint" "K0" "V0" "U2" "X2" "Y0" "R1" "N0" "E0" "G0" "F1" "L0" "H1" "A1" "R2" "Q1" "O1" "M2" "T2" "D0" "B1" "J1" "I2" "Coui"
